billing_date,client_id,service_code,resource_id,billable_hours,capacity_hours,bill_rate_gbp,amount_billed_gbp,cost_inr,status
"Jun 2, 2024",C011,Soc,R6199,22.9,28.5,42.00,£960.46,"33,950",BILLED
"Mar 24, 2024",C005,DEV,R3231,99.6,129.9,45.00,#N/A,"210,187",credit
2024-12-07,C008,Ofp,R4800,118.4,138.5,16.00,"£1,894.36","80,594",Credit
2024.06.09,C008,SOC,R4713,155.6,199.4,42.00,"6,536.96","₹232,945",BILLED
2024.09.28,C008,Soc,R4753,68.2,83.0,£42.00,(859.11),"₹105,280",Draft
08/07/2024,C011,Ofp,R6216,201.2,231.1,16.00,"3,218.47","₹135,619",BILLED
2024.08.22,C002,SOC,R1777,301.5,385.9,£42.00,"12,664.87","₹444,136",credit
"Jul 17, 2024",C010,noc,R5737,166.5,202.6,28.00,"4,663.12","₹180,457",draft
2024.03.21,C004,Aut ,R2720,81.5,101.5,NA,"£4,235.84","155,415",Draft
06/09/2024,C002,dev ,R1793,158.7,209.0,£45.00,"7,143.37","324,217",Billed
2024.02.03,C011,Aut ,R6154,5.9,7.3,£52.00,306.77,"₹11,164",Billed
2024-10-04,C002,Aut ,R1809,182.4,219.0,£52.00,"£9,486.11","₹351,831",Billed
"Dec 1, 2024",C008,Dev,R4794,240.2,n/a,£45.00,"£10,810.14","₹504,101",BILLED
2024-11-03,C009,hd ,R5291,368.5,420.2,22.00,"8,106.58","300,662",credit
2024-02-23,C012,Hd,R6612,427.9,514.6,22.00,"£9,414.77","347,222",billed
2024-02-25,C002,cld,R1696,246.1,306.9,48.00,"11,811.56","473,231",Credit
2024-09-16,C006,Ofp,R3831,409.1,469.4,16.00,"GBP 6,545.20","INR 264,163",draft
17/09/2024,C007,DEV,R4331,99.9,126.9,£45.00,"£4,495.34","₹204,949",Credit
2024-10-20,C007,NOC,R4337,139.8,168.1,£28.00,NA,"153,745",credit
2024-12-14,C011,Hd,R6271,163.2,202.7,£22.00,"3,590.68","INR 130,918",Billed
2024-09-23,C011, HD,R6233,292.4,339.9,£22.00,"£6,431.86","239,340",credit
"Aug 28, 2024",C003,NOC,R2283,272.3,335.6,£28.00,"7,623.39","INR 290,131",draft
05/11/2024,C011,AUT,R6266,5.9,7.6,52.00,£305.90,"11,302",Draft
2024-01-10,C001,AUT,R1181,130.4,165.7,52.00,"6,778.99","252,517",Credit
"Jun 23, 2024",C007,cld,R4288,90.5,114.8,48.00,"£4,343.47","165,792",BILLED
2024.06.23,C007, HD,R4282,337.0,398.7,£22.00,"£7,414.63","₹273,825",credit
2024-04-21,C011,aut,R6179,5.6,6.7,52.00,£289.16,"₹10,536",Credit
2024-03-02,C006,AUT,R3742,36.8,43.8,£52.00,"£1,912.22","₹73,302",Draft
2024-02-28,C003,Noc ,R2204,428.4,525.4,£28.00,"11,994.50","449,244",Billed
"Mar 24, 2024",C012, HD,R6624,492.2,573.7,£22.00,"£10,827.41","408,322",billed
2024-09-25,C008,Noc ,R4750,159.5,198.1,28.00,"(£1,340.10)","₹168,794",billed
2024-03-09,C005,Ofp,R3235,159.7,186.0,£16.00,"£2,555.34","₹104,725",credit
2024-06-02,C004,hd ,R2758,438.0,521.1,22.00,"£9,636.16","361,157",credit
13/08/2024,C006,HD,R3806,238.8,269.3,22.00,"£5,253.75","INR 195,266",Draft
17/01/2024,C009,ofp ,R5167,374.9,436.3,£16.00,#N/A,"₹244,710",draft
2024-10-07,C010,Soc,R5782,52.6,67.7,42.00,"2,210.33","₹78,213",Draft
"Aug 24, 2024",C004,SOC,R2786,251.8,327.6,GBP 42.00,#REF!,"₹367,438",draft
2024-10-27,C999,Aut ,R4770,34.0,44.3,£52.00,"£1,767.66","₹65,994",Draft
2024.12.17,C007,Noc ,R4368,142.9,169.9,£28.00,"£4,000.63","₹149,158",Credit
"Aug 12, 2024",C009,hd ,R5251,890.0,1046.6,£22.00,"GBP 19,578.98","₹740,401",BILLED
2024-10-07,C999,noc,R3325,279.8,335.5,28.00,"£7,833.10",NA,Credit
26/03/2024,C004,Dev,R2716,159.7,206.3,£45.00,"£7,185.70","INR 332,984",Billed
19/04/2024,C011,noc,R6172,64.0,79.7,£28.00,"1,791.32","70,411",Credit
"Apr 8, 2024",C007,AUT,R4262,33.3,44.4,52.00,"£1,730.30","₹64,942",BILLED
08/05/2024,C004,Ofp,R2755,355.0,412.0,£16.00,"5,679.22","241,905",BILLED
22/05/2024,C003,Cld ,R2252,177.4,222.8,£48.00,"£8,514.52","330,825",Draft
"Apr 7, 2024",C008,Soc,R4682,65.9,79.5,GBP 42.00,"£2,767.90","₹97,579",draft
2024.03.03,C011,OFP,R6167,169.8,190.9,16.00,"£2,717.04","112,900",Credit
2024-09-16,C999,AUT,R5273,41.5,50.2,£52.00,"£2,155.88","77,725",billed
2024-04-23,C001,noc,R1221,314.5,381.6,£28.00,"£8,804.84","343,830",credit
07/07/2024,C999,noc,R6672,51.4,62.9,28.00,"1,439.63","54,107",billed
2024-07-03,C005,dev ,R3291,94.9,117.2,45.00,"£4,269.03","₹203,226",credit
19/12/2024,C012,Hd,R6736,404.5,479.1,£22.00,"8,898.64","335,560",billed
"Jan 26, 2024",C012,NOC,R6602,77.2,93.5,28.00,"2,162.10","₹82,651",billed
"Jul 2, 2024",C009,dev ,R5243,82.5,102.9,£45.00,"£3,714.33","₹169,175",Credit
2024-11-16,C004,Soc,R2829,440.1,551.0,£42.00,"18,485.25","₹651,066",credit
01/03/2024,C012,Noc ,R6625,39.9,48.7,£28.00,"1,116.41","43,819",Billed
03/03/2024,C009,Dev,R5187,56.5,71.8,45.00,"£2,543.02","₹114,223",billed
2024-01-21,C006,dev ,R3707,263.3,344.5,£45.00,"11,847.46","₹571,710",Billed
06/07/2024,C004,Ofp,R2780,325.6,376.3,£16.00,"£5,210.04","₹216,249",Credit
27/03/2024,C008,Dev,R4672,120.2,160.5,£45.00,#REF!,"₹248,574",BILLED
"Oct 16, 2024",C009,OFP,R5287,279.1,320.7,£16.00,"4,465.68","186,075",billed
24/06/2024,C005,Hd,R3262,507.3,592.5,£22.00,"11,159.62","₹425,546",Billed
17/07/2024,C004,Aut ,R2777,113.5,145.5,£52.00,"5,900.67","223,864",billed
"Sep 6, 2024",C006,AUT,R3830,72.0,88.0,£52.00,"3,741.45","₹136,865",Draft
2024-11-17,C002,dev ,R1824,514.5,651.4,GBP 45.00,"£23,154.56","₹1,063,777",draft
2024-10-04,C012,Cld ,R6715,23.4,28.5,48.00,"£1,122.73","45,260",BILLED
"Aug 5, 2024",C009,soc ,R5255,81.4,99.4,£42.00,"3,420.18","₹120,363",BILLED
2024.09.06,C008,DEV,R4757,269.5,340.2,£45.00,"12,127.94","₹576,776",Draft
2024.02.07,C011,Soc,R6144,19.3,23.8,42.00,£812.07,"₹28,020",BILLED
"Jan 23, 2024",C003,noc,R2192,457.2,554.5,28.00,"12,801.27","₹494,402",Credit
2024-11-01,C010,Ofp,R5797,188.0,216.2,£16.00,"3,007.92","126,769",billed
2024-02-16,C011,Hd,R6142,560.2,668.9,22.00,"£12,325.42","₹459,168",Credit
2024.01.14,C004,dev ,R2687,153.3,192.4,£45.00,"6,896.94","332,679",credit
22/12/2024,C003,DEV,R2342,167.7,228.0,45.00,"7,548.26","342,468",credit
21/08/2024,C006,soc ,R3809,174.2,210.5,£42.00,"£7,314.31","₹252,279",Credit
2024.05.11,C999,AUT,R5719,24.0,30.0,£52.00,"£1,245.65","₹46,445",credit
"Jan 3, 2024",C009,hd ,R5154,258.5,295.6,22.00,"5,687.42","205,347",Draft
"Sep 13, 2024",C006,Cld ,R3825,107.4,133.7,£48.00,"5,157.22","204,459",BILLED
09/05/2024,C010,CLD,R5713,18.6,22.7,48.00,£894.62,"35,286",BILLED
"Aug 19, 2024",C006,Hd,R3804,294.2,331.8,£22.00,"6,472.48","244,306",Credit
17/06/2024,C005,aut,R3276,44.9,57.0,GBP 52.00,"GBP 2,336.97","83,971",credit
2024-07-26,C005,Hd,R3280,812.4,936.5,£22.00,"£17,872.90","655,993",BILLED
"Mar 4, 2024",C001,Noc ,R1204,353.7,427.4,28.00,"9,902.39","₹372,559",billed
"Nov 27, 2024",C003,dev ,R2327,482.1,604.2,45.00,"£21,692.80","1,020,724",BILLED
2024-09-14,C004,Aut ,R2802,294.3,355.9,£52.00,"GBP 15,301.68","₹566,546",Billed
2024-04-01,C999,aut,R5204,37.9,47.3,52.00,"1,968.57","₹71,689",credit
"May 15, 2024",C010,dev ,R5718,14.1,19.2,45.00,£635.46,"₹28,940",credit
2024-09-25,C002,noc,R1787,1124.7,1328.5,28.00,"31,491.93","1,233,471",credit
01/10/2024,C999,CLD,R3841,98.3,122.8,48.00,"£4,718.78","184,489",credit
2024.05.08,C002,NOC,R1739,330.5,405.0,£28.00,"9,252.83","359,313",Credit
2024-12-19,C999,NOC,R4366,n/a,181.4,28.00,"4,272.20","164,876",credit
08/04/2024,C011,Ofp,R6182,449.8,515.3,£16.00,"£7,197.15","INR 296,480",Billed
"Feb 22, 2024",C006,dev ,R3722,89.2,110.6,45.00,"4,015.41","182,102",credit
2024-05-26,C006,Dev,R3771,71.5,90.5,45.00,"£3,216.51","149,339",BILLED
2024-03-18,C003,NOC,R2217,833.3,1042.8,28.00,"£23,332.16","₹879,287",credit
2024-08-06,C009,SOC,R5256,71.5,87.2,£42.00,"£3,001.34","106,835",Credit
2024.07.14,C003,OFP,R2280,403.4,458.7,£16.00,"£6,453.86","₹258,432",billed
12/08/2024,C008,HD,R4734,334.7,416.0,£22.00,"GBP 7,363.48","271,828",Billed
2024-12-02,C002,DEV,R1839,487.0,614.2,£45.00,"£21,916.00","₹1,008,764",billed
2024-09-13,C002,CLD,R1792,216.1,284.3,£48.00,"£10,373.91","394,246",BILLED
2024.03.02,C002,Cld ,R1714,453.9,563.0,48.00,"£21,787.00","INR 884,179",credit
2024-03-24,C999,NOC,R2709,335.7,406.5,£28.00,"£9,399.00","365,120",BILLED
2024-04-01,C007,NOC,R4253,119.0,141.8,28.00,(£999.42),"₹126,090",draft
18/06/2024,C999,Soc,R5727,11.6,14.5,42.00,487.09,"₹17,530",draft
"May 12, 2024",C005,Dev,R3256,77.7,99.4,£45.00,"£3,495.04","₹160,912",credit
05/08/2024,C003,noc,R2284,253.5,312.4,£28.00,"£7,096.63","₹257,142",Billed
11/11/2024,C002,NOC,R1817,583.5,704.2,£28.00,-,"632,086",Credit
2024-06-07,C009,aut,R5230,39.3,50.3,52.00,"£2,042.73","75,832",draft
"Aug 18, 2024",C001,ofp ,R1284,323.6,378.3,GBP 16.00,"£5,177.80","211,981",Billed
26/03/2024,C001,cld,R1208,238.1,310.1,£48.00,"£11,428.67","₹454,076",billed
"Aug 13, 2024",C002,DEV,R1779,382.0,485.1,45.00,"£17,190.13","783,098",Draft
2024.10.03,C009,HD,R5275,621.9,741.9,GBP 22.00,"£13,682.38","508,736",Draft
2024-03-06,C007,Hd,R4234,343.1,397.4,22.00,"7,547.58","INR 282,395",draft
2024-04-02,C008,aut,R4687,31.9,39.3,£52.00,"£1,658.70","₹61,139",Billed
2024.12.04,C999,Hd,R6272,208.7,259.1,£22.00,error,"₹176,614",Billed
2024-11-11,C003,Cld ,R2325,319.9,415.2,£48.00,"£15,353.36","₹614,779",Billed
"Aug 21, 2024",C003,HD,R2281,1201.9,1386.6,22.00,"26,440.76","993,891",credit
2024-02-09,C008,Dev,R4658,84.9,110.8,£45.00,"£3,821.49","₹175,707",billed
14/09/2024,C002,SOC,R1789,230.1,296.3,£42.00,"GBP 9,665.76","339,715",BILLED
2024-12-09,C002,NOC,R1832,335.0,402.3,n/a,"£9,381.04","₹353,772",credit
2024-04-15,C001,CLD,R1226,167.3,206.8,£48.00,"£8,030.59","325,944",Credit
2024.05.01,C999,SOC,R2248,223.1,282.1,42.00,"GBP 9,370.93","₹324,532",draft
2024-04-06,C004,soc ,R2727,299.3,382.5,£42.00,"£12,571.23","₹442,274",billed
2024-01-19,C001,ofp ,R1185,216.1,239.4,16.00,"3,457.60","138,356",Billed
"Mar 25, 2024",C011,AUT,R6164,6.1,7.7,£52.00,316.12,"₹11,376",Credit
2024.01.20,C008,AUT,R4645,24.7,30.8,£52.00,"£1,286.33","₹48,821",credit
2024-08-05,C010,CLD,R5756,69.2,88.0,£48.00,"GBP 3,320.51","135,208",Billed
2024-02-19,C002,hd ,R1690,1393.6,1612.0,22.00,"£30,660.19","1,158,568",Billed
2024-06-24,C007,CLD,R4289,111.3,141.2,£48.00,"£5,343.63","216,986",Credit
2024-12-04,C012,SOC,R6739,28.7,35.5,£42.00,"1,204.29","₹43,677",Draft
"Jan 10, 2024",C002,ofp ,R1689,534.1,625.2,16.00,"£8,546.20","₹348,659",billed
02/10/2024,C007,noc,R4338,123.8,148.9,28.00,"(£1,040.25)","131,699",Credit
2024.03.11,C001,Noc ,R1202,343.0,414.5,28.00,"£9,603.15","INR 358,065",billed
2024-09-06,C007,aut,R4334,53.1,65.7,£52.00,"2,762.89","100,913",draft
21/01/2024,C006,Aut ,R3709,28.0,34.4,52.00,"£1,454.40","53,722",Credit
2024-08-23,C006,Aut ,R3814,31.8,39.4,£52.00,"1,653.41","INR 61,934",Credit
2024-06-16,C002,HD,R1748,NA,760.6,£22.00,"(4,326.05)","₹526,723",billed
2024-07-03,C010,soc ,R5738,12.8,15.7,£42.00,539.25,"₹18,814",Draft
2024-04-10,C005,ofp ,R3246,170.6,193.1,£16.00,"2,729.43","108,536",billed
2024-11-23,C008,Aut ,R4783,33.0,43.6,£52.00,"£1,713.61","₹62,701",credit
"Nov 16, 2024",C006,Ofp,R3862,177.0,207.0,£16.00,"2,831.81","115,311",credit
"Dec 23, 2024",C005,hd ,R3348,1369.5,1580.2,£22.00,"£30,129.93","1,104,294",Credit
"Feb 28, 2024",C009,hd ,R5169,360.0,426.1,£22.00,"7,920.14","INR 283,897",Billed
06/03/2024,C006,Cld ,R3736,84.1,102.0,£48.00,"(£1,210.89)","155,391",credit
2024-09-20,C005,DEV,R3315,290.3,371.2,45.00,"£13,062.45","619,372",Draft
2024-08-14,C010,noc,R5750,55.6,68.4,£28.00,n/a,"58,339",Credit
2024-03-11,C012,OFP,R6636,199.5,225.3,£16.00,"£3,191.95","136,524",billed
14/08/2024,C007,SOC,R4314,84.3,103.8,42.00,"3,539.91","INR 126,070",BILLED
2024-01-27,C008,dev ,R4641,120.8,154.8,£45.00,n/a,"₹244,476",credit
2024-03-27,C004,Soc,R2711,260.4,322.1,£42.00,"£10,937.89","₹383,943",credit
23/01/2024,C005,dev ,R3203,77.3,102.9,£45.00,"£3,479.51","₹164,786",BILLED
2024-06-09,C006,dev ,R3785,88.4,114.9,45.00,"3,980.15","₹181,805",Draft
22/06/2024,C007,NOC,R4284,209.6,264.1,28.00,"5,868.98","227,354",Billed
04/06/2024,C006,AUT,R3786,32.1,39.9,£52.00,"£1,671.36","INR 62,907",draft
"Sep 12, 2024",C011,NOC,R6236,63.3,77.0,28.00,"1,772.04","₹66,928",Draft
14/06/2024,C006,DEV,R3784,79.4,103.2,45.00,"3,573.26","₹162,262",Credit
2024-05-18,C001,DEV,R1240,448.7,566.2,£45.00,"£20,191.59","956,266",Credit
2024-07-08,C007,DEV,R4305,135.2,179.6,£45.00,"6,083.19","INR 286,747",Billed
05/09/2024,C003,aut,R2302,132.0,161.3,£52.00,"6,865.39","250,113",draft
2024.01.25,C010,hd ,R5657,211.3,244.1,NA,"4,648.24","₹166,784",draft
14/03/2024,C007,dev ,R4241,90.6,117.1,45.00,"£4,078.44","₹195,296",draft
2024-05-03,C009,Cld ,R5214,55.8,69.9,48.00,"2,676.80","₹111,188",BILLED
2024-10-24,C008,DEV,R4769,101.2,124.9,£45.00,"4,553.27","209,596",Billed
2024.10.13,C008,Soc,R4765,88.7,109.1,£42.00,"£3,723.49","INR 128,878",Billed
"Jul 18, 2024",C006,ofp ,R3803,465.7,542.5,£16.00,"£7,451.13","₹304,000",BILLED
2024-02-11,C009,hd ,R5168,,447.2,£22.00,"GBP 8,312.50","312,807",draft
2024.10.01,C010,Noc ,R5780,101.2,120.5,£28.00,"2,832.77","108,325",credit
23/03/2024,C006,Cld ,R3735,89.3,108.3,null,"£4,285.08","165,982",BILLED
05/05/2024,C004,OFP,R2754,308.2,357.7,£16.00,"GBP 4,930.98","199,354",credit
"Nov 3, 2024",C004,Hd,R2825,537.7,659.3,£22.00,"11,829.02","441,926",credit
2024-11-15,C003,Ofp,R2330,177.2,207.9,16.00,"£2,835.81","115,889",BILLED
"Sep 18, 2024",C009,AUT,R5272,43.8,53.1,52.00,"£2,279.90","₹86,323",credit
2024.04.02,C001,Ofp,R1232,319.7,381.6,16.00,"£5,115.64","212,344",Billed
"Nov 10, 2024",C011,Ofp,R6269,171.9,195.6,£16.00,"2,750.43","110,637",Draft
10/05/2024,C002,SOC,R1742,748.9,897.1,£42.00,#REF!,"₹1,093,897",Billed
"Aug 5, 2024",C008,aut,R4745,30.6,36.1,£52.00,"1,589.38","58,733",draft
"Feb 18, 2024",C001, HD,R1187,921.1,1069.4,22.00,"£20,264.68","739,289",credit
"Oct 23, 2024",C001,Soc,R1303,327.4,412.3,£42.00,"£13,752.13","₹485,362",Billed
"Oct 4, 2024",C002,ofp ,R1813,187.4,213.0,£16.00,"2,999.04","125,794",Credit
11/01/2024,C007,NOC,R4211,137.2,167.3,£28.00,"£3,842.63","142,158",Billed
2024-08-25,C999,cld,R4743,95.8,126.7,£48.00,"4,596.96","180,665",Draft
2024.05.09,C009, HD,R5208,981.1,1203.2,£22.00,"£21,583.72","807,257",Billed
2024-08-22,C008,Noc ,R4736,129.6,157.5,28.00,"£3,629.69","138,714",billed
2024-08-25,C006,DEV,R3813,238.9,317.2,£45.00,"£10,749.47","INR 495,481",Draft
2024-05-25,C007,Noc ,R4269,148.8,180.6,£28.00,"£4,165.65","INR 155,227",Billed
"Nov 22, 2024",C002,Hd,R1814,873.2,1046.4,GBP 22.00,"£19,211.16","₹721,283",Draft
14/03/2024,C005,Hd,R3223,431.4,500.7,22.00,"£9,491.18","₹359,651",BILLED
"Dec 2, 2024",C008,Ofp,R4799,143.1,167.4,16.00,"2,289.88","₹99,227",Draft
"Apr 8, 2024",C999,DEV,R4260,97.1,124.4,45.00,"4,368.12","₹207,703",Credit
"Apr 12, 2024",C003,AUT,R2237,83.0,100.7,GBP 52.00,"£4,315.38","159,885",billed
2024-05-23,C010,Cld ,R5715,17.0,20.7,48.00,£815.80,"₹33,012",Billed
2024-12-24,C006,noc,R3867,156.6,187.3,£28.00,"£4,385.61","168,456",Draft
2024-05-18,C009,aut,R5220,35.4,43.3,£52.00,"1,840.20","₹65,977",credit
"Jan 3, 2024",C001,CLD,R1177,157.7,200.0,£48.00,"£7,568.54","₹308,776",BILLED
2024.08.26,C008,SOC,R4741,54.4,68.1,£42.00,"£2,283.84","₹79,968",Billed
2024-09-12,C001,Noc ,R1288,548.5,641.3,£28.00,"£15,356.63","610,260",BILLED
2024-02-07,C007,Soc,R4224,,239.6,£42.00,"£7,961.83","275,061",draft
28/09/2024,C005,ofp ,R3321,217.8,259.2,£16.00,"£3,484.54","146,295",Billed
"Mar 15, 2024",C999,NOC,R3730,244.9,305.2,28.00,"6,858.45","₹267,750",Billed
"Apr 13, 2024",C004,AUT,R2737,80.1,97.9,52.00,"£4,166.10","156,522",draft
2024.03.25,C006,Ofp,R3743,130.0,149.8,16.00,"£2,080.13","87,992",BILLED
"Apr 7, 2024",C009,cld,R5199,100.4,127.0,£48.00,"£4,819.45","₹192,142",billed
2024-02-21,C002,Ofp,R1703,214.7,251.9,£16.00,"£3,434.45","₹144,763",BILLED
2024-04-22,C010,Noc ,R5699,193.7,219.7,28.00,"£5,422.71",n/a,credit
"Dec 19, 2024",C011,soc ,R6275,13.1,17.0,£42.00,551.60,"₹18,968",draft
2024-10-04,C005,Dev,R3332,309.1,405.1,£45.00,"£13,910.81","₹637,048",Billed
2024-05-28,C002,hd ,R1737,835.5,989.1,£22.00,"18,380.84","691,923",BILLED
2024-09-24,C002,dev ,R1795,139.3,183.3,45.00,"£6,267.79","288,127",draft
"Jul 13, 2024",C008,Hd,R4722,903.4,1034.6,£22.00,"£19,874.63","742,403",Credit
2024.05.15,C004,Cld ,R2746,n/a,241.3,£48.00,"9,314.38","369,920",billed
"Apr 26, 2024",C008,Cld ,R4683,112.5,141.8,48.00,"5,401.76","214,627",credit
2024.01.16,C008,Hd,R4635,291.2,349.3,£22.00,"6,405.82","₹239,286",draft
2024-02-11,C012,Dev,R6620,14.1,18.8,£45.00,£632.44,"₹29,650",Billed
2024-02-18,C005,Cld ,R3214,128.1,164.0,£48.00,"£6,146.91","243,323",billed
"Oct 22, 2024",C012,soc ,R6714,36.7,45.2,£42.00,"£1,542.11","INR 54,813",Draft
2024-02-21,C004,Ofp,R2706,640.0,746.8,null,"10,239.44","436,954",BILLED
2024-05-18,C005,NOC,R3251,449.2,529.9,£28.00,"(3,773.13)","₹483,675",BILLED
"Nov 11, 2024",C003,ofp ,R2331,143.1,167.9,£16.00,"2,290.05","₹100,138",Draft
"Feb 13, 2024",C006,cld,R3719,n/a,345.7,48.00,"£13,413.85","548,906",Billed
2024-01-09,C001,cld,R1176,164.5,208.6,£48.00,"7,894.10","₹317,567",credit
12/02/2024,C010, HD,R5670,615.8,708.4,GBP 22.00,"13,547.55","₹487,168",Credit
2024-07-17,C012, HD,R6671,166.0,201.6,GBP 22.00,"3,652.59","₹135,888",Billed
2024-11-24,C004,DEV,R2835,206.7,266.3,45.00,"GBP 9,300.15","424,214",Draft
17/08/2024,C005,HD,R3296,1413.3,1633.8,£22.00,"£31,093.40","₹1,162,062",draft
"Aug 12, 2024",C001,DEV,R1280,160.7,207.0,GBP 45.00,"£7,233.66","₹335,100",BILLED
2024.11.07,C009,Ofp,R5304,254.0,282.5,16.00,"4,063.49","169,147",Billed
"Aug 13, 2024",C009,AUT,R5261,23.4,29.5,52.00,#REF!,"₹43,680",Draft
"Jan 11, 2024",C005,Aut ,R3206,112.2,138.9,£52.00,"5,835.10","₹218,608",credit
2024-04-14,C002,noc,R1726,298.6,358.4,28.00,"8,362.18","₹314,041",Billed
2024-03-02,C008,CLD,R4669,63.8,82.6,48.00,(£918.66),"₹124,617",BILLED
2024-03-01,C007,Noc ,R4235,213.2,259.4,28.00,"£5,969.09","₹232,957",Draft
2024-04-16,C011,Cld ,R6176,25.3,32.3,£48.00,"£1,212.41","INR 48,607",Credit
2024-07-10,C006,Aut ,R3801,37.3,47.3,GBP 52.00,"£1,941.14","₹69,493",Billed
11/01/2024,C002,Noc ,R1678,914.5,1096.2,28.00,"£25,604.80","969,142",credit
"Oct 14, 2024",C007,noc,R4339,141.5,170.2,£28.00,"3,962.81","₹153,964",Credit
"Oct 7, 2024",C009,NOC,R5277,571.5,700.7,GBP 28.00,"16,002.49","606,973",draft
2024.10.16,C009,CLD,R5281,127.3,157.3,£48.00,"£6,110.02","249,636",Draft
2024-12-01,C007,ofp ,R4376,214.0,254.5,16.00,"3,424.33","144,342",Draft
"Jul 11, 2024",C008,Cld ,R4727,96.1,124.0,£48.00,"£4,614.70","₹177,329",draft
2024-02-14,C004,CLD,R2700,171.4,218.6,£48.00,"£8,226.08","309,221",billed
2024-12-22,C011,Dev,R6282,17.3,21.9,£45.00,£779.07,"35,531",Billed
2024-01-08,C004,DEV,R2686,166.4,208.9,£45.00,"7,488.03","353,465",credit
06/05/2024,C002,Noc ,R1740,289.0,354.2,£28.00,"8,091.82","303,929",Credit
2024-04-01,C009,Hd,R5195,443.9,500.7,£22.00,"£9,766.68","361,095",credit
2024-05-08,C004,noc,R2744,418.6,503.3,28.00,"11,721.94","437,763",credit
"Sep 5, 2024",C006,CLD,R3827,104.9,130.5,£48.00,"£5,036.16","INR 202,640",billed
2024.11.09,C009,HD,R5290,401.0,457.3,£22.00,"8,821.41","₹329,535",Draft
2024-12-18,C003,CLD,R2340,283.2,374.1,£48.00,"£13,592.55","₹561,765",credit
2024-07-09,C012,OFP,R6680,191.2,226.5,£16.00,"3,058.95","129,748",Billed
2024-02-25,C006,Noc ,R3715,156.0,179.6,£28.00,"£4,368.27","₹163,999",billed
"Aug 18, 2024",C010,Soc,R5755,14.1,17.6,42.00,592.69,"INR 21,020",billed
2024-01-05,C003,Aut ,R2199,277.7,343.1,£52.00,"£14,440.39","₹527,989",credit
23/09/2024,C002,DEV,R1794,160.9,211.8,GBP 45.00,"£7,241.35","₹330,693",billed
03/10/2024,C006,Noc ,R3834,153.9,178.7,28.00,"£4,308.64","₹159,925",Billed
09/04/2024,C007,cld,R4257,220.1,283.2,48.00,"£10,565.95","₹436,914",BILLED
"Sep 22, 2024",C010,OFP,R5775,140.3,167.7,16.00,"£2,244.90","93,324",BILLED
06/11/2024,C005,aut,R3344,77.6,99.4,£52.00,"4,036.79","₹149,627",billed
2024.12.20,C001,hd ,R1327,1026.2,1244.4,22.00,"£22,577.22","₹857,769",Draft
2024.10.21,C004,Soc,R2811,332.5,417.2,42.00,"£13,966.39","₹485,817",credit
"Dec 13, 2024",C002,Aut ,R1841,113.3,141.3,52.00,"£5,892.23","₹221,776",Draft
2024-10-19,C007,Soc,R4341,null,72.2,42.00,"2,410.63","₹86,865",Billed
07/05/2024,C012,cld,R6654,25.3,33.6,£48.00,"£1,214.98","₹48,651",Billed
15/11/2024,C004,AUT,R2838,104.7,135.2,£52.00,"5,446.62","₹202,502",BILLED
23/09/2024,C001,Cld ,R1292,198.4,248.0,£48.00,"£9,522.38","₹383,714",credit
2024.07.13,C001,Aut ,R1270,128.5,157.5,GBP 52.00,"6,681.41","₹259,409",Draft
2024.07.25,C005,Dev,R3290,100.9,124.7,£45.00,"£4,541.12","208,053",billed
2024-05-08,C012,Dev,R6657,22.5,28.1,45.00,"£1,012.35","₹47,208",draft
2024.10.11,C004,soc ,R2812,null,405.9,42.00,"£13,588.51","₹470,474",Credit
03/04/2024,C002, HD,R1724,513.9,576.3,-,"£11,305.59","₹428,305",BILLED
2024-03-04,C009,ofp ,R5192,136.0,161.7,£16.00,"£2,175.91","89,808",billed
17/03/2024,C002,dev ,R1717,153.2,NA,£45.00,"£6,892.41",NA,credit
2024-12-06,C003,Soc,R2338,406.1,519.2,£42.00,"17,054.61","₹602,622",Credit
26/06/2024,C012,noc,R6660,51.1,57.9,28.00,"£1,432.04","₹53,432",credit
2024-10-22,C003,AUT,R2318,109.0,140.7,52.00,"GBP 5,668.22","213,381",credit
"Jan 26, 2024",C009,noc,R5155,215.3,265.9,£28.00,"£6,027.71","INR 233,543",BILLED
24/02/2024,C002,Soc,R1692,206.5,270.5,£42.00,"8,672.26","₹311,951",Draft
2024-08-20,C011,soc ,R6222,13.6,16.5,42.00,£569.66,"19,353",billed
2024-06-03,C007,DEV,R4291,89.9,116.1,£45.00,"£4,045.88","₹192,240",BILLED
2024-09-04,C001,Cld ,R1291,201.7,252.1,£48.00,"£9,680.51","393,895",Billed
11/02/2024,C004,noc,R2695,389.0,465.1,£28.00,"£10,893.33","411,470",Draft
2024-08-16,C008,soc ,R4740,51.4,64.4,£42.00,"£2,160.46","₹76,017",BILLED
2024-08-11,C005,Soc,R3298,83.0,105.0,42.00,"£3,484.08","126,525",BILLED
2024-05-08,C004,dev ,R2750,259.0,324.6,45.00,"£11,657.15","533,454",Credit
"May 13, 2024",C002,aut,R1746,322.0,406.1,52.00,"£16,745.52","₹624,211",Draft
"Feb 23, 2024",C005,dev ,R3216,216.1,263.3,£45.00,"9,725.20","INR 449,706",draft
"Jul 23, 2024",C008,dev ,R4729,131.8,172.7,£45.00,null,"₹283,679",credit
2024.12.09,C008,Hd,R4789,371.4,414.2,22.00,"8,171.84","309,669",Billed
