billing_date,client_id,service_code,resource_id,billable_hours,capacity_hours,bill_rate_gbp,amount_billed_gbp,cost_inr,status
"Oct 24, 2023",C009,soc ,R5113,71.9,90.8,£42.00,"£3,019.32","₹104,728",draft
2023.03.07,C004,Hd,R2542,650.2,759.8,£22.00,"£14,304.95","₹549,123",BILLED
"Dec 25, 2023",C010,CLD,R5650,20.5,26.7,48.00,£982.70,"41,232",Draft
2023-11-04,C002,Dev,R1660,144.3,186.0,£45.00,"£6,492.33","₹300,850",Credit
2023-10-07,C003,AUT,R2161,92.4,123.1,£52.00,"£4,804.21","177,345",draft
22/09/2023,C006,NOC,R3653,453.1,543.3,£28.00,"£12,687.66","₹479,332",credit
2023-01-25,C008,hd ,R4464,446.0,516.3,£22.00,"£9,812.08","₹362,000",Credit
2023-10-23,C003,SOC,R2154,189.7,238.7,£42.00,"£7,968.05","₹278,490",Billed
2023-10-07,C009,cld,R5115,48.5,60.8,£48.00,"GBP 2,326.60","95,771",Billed
"Aug 5, 2023",C010,SOC,R5595,40.5,51.7,42.00,"£1,701.09","₹57,852",draft
2023-12-06,C007,aut,R4204,48.7,58.9,52.00,"£2,529.98","₹93,065",draft
2023.04.09,C002,AUT,R1569,137.3,179.5,52.00,"(£2,142.04)","267,198",Draft
"Mar 18, 2023",C008,HD,R4494,304.5,351.0,22.00,"£6,699.21","₹246,559",draft
06/02/2023,C008,Dev,R4489,63.4,79.3,GBP 45.00,"2,851.83","136,154",Credit
05/10/2023,C008,HD,R4593,390.8,457.1,GBP 22.00,"8,597.22","₹319,729",draft
2023-03-16,C007,CLD,R4079,67.4,84.7,48.00,(£971.21),"₹125,746",credit
2023.02.05,C010,dev ,R5518,23.8,30.9,45.00,#REF!,"₹48,948",billed
2023-04-27,C006,ofp ,R3590,133.2,147.5,GBP 16.00,"2,131.57","₹86,897",billed
2023-09-13,C002,dev ,R1635,138.5,180.4,45.00,"GBP 6,234.64","289,500",credit
2023-04-22,C007,Noc ,R4090,363.6,446.2,28.00,"£10,181.39","₹378,745",credit
2023-07-07,C001,Aut ,R1089,120.4,150.1,£52.00,"6,260.33","231,082",draft
2023-06-24,C004,hd ,R2581,461.0,533.9,22.00,"10,142.50","₹373,903",draft
20/02/2023,C006,Hd,R3550,394.0,480.8,GBP 22.00,"8,667.36","317,711",billed
"Mar 24, 2023",C002,DEV,R1554,118.4,148.7,45.00,"(£1,598.95)","238,334",Draft
2023.07.08,C004, HD,R2599,1044.8,1276.3,£22.00,"22,985.36","₹862,815",BILLED
2023-09-19,C001,hd ,R1111,537.1,629.0,£22.00,"£11,815.48","439,860",billed
2023-08-25,C001,AUT,R1107,108.2,132.8,£52.00,"£5,628.34","₹205,712",Credit
2023-02-11,C007,aut,R4067,82.1,102.4,£52.00,"£4,267.15","₹159,655",credit
2023.12.10,C001,dev ,R1165,230.1,289.7,45.00,"£10,354.09","₹477,501",billed
2023.12.17,C012,Noc ,R6591,145.6,175.5,£28.00,"4,076.34","153,933",Draft
"Jun 11, 2023",C006,ofp ,R3619,177.0,202.5,£16.00,-,NA,Billed
"Dec 7, 2023",C009,AUT,R5150,31.1,37.5,£52.00,"1,616.61","59,809",Credit
2023.05.06,C012,Dev,R6511,52.7,66.6,£45.00,"2,369.99","111,887",draft
2023.07.11,C010,ofp ,R5588,177.5,211.1,16.00,"2,839.49","INR 115,467",billed
2023-12-09,C001,Cld ,R1162,252.7,320.0,£48.00,"12,130.30","482,270",BILLED
2023-03-28,C005,Dev,R3061,117.6,154.4,£45.00,"5,290.60","₹247,121",credit
"Nov 12, 2023",C006,HD,R3674,822.6,956.5,£22.00,"(£5,429.43)","661,665",draft
06/03/2023,C004,SOC,R2546,227.4,286.9,NA,"£9,551.42","325,985",BILLED
23/08/2023,C012,CLD,R6542,21.3,26.6,48.00,"£1,020.79","41,238",Credit
"Dec 13, 2023",C003,DEV,R2187,486.1,610.5,£45.00,"21,875.03","1,031,876",Draft
2023.12.20,C001,cld,R1163,238.4,301.8,£48.00,"£11,441.98","₹442,810",Billed
22/03/2023,C005,noc,R3055,200.0,233.5,£28.00,"£5,600.78","220,345",Draft
21/01/2023,C004,NOC,R2513,426.6,529.7,28.00,"£11,943.79","₹462,909",draft
"Feb 2, 2023",C010,Soc,R5513,13.4,16.5,£42.00,(£168.73),"19,657",billed
2023-04-01,C011,DEV,R6027,30.5,38.4,45.00,"1,371.68","63,485",BILLED
2023-02-25,C012,cld,R6479,25.8,32.1,£48.00,"1,239.61","47,778",Credit
2023-12-27,C005,Noc ,R3182,248.9,304.1,£28.00,"6,969.60","₹271,183",credit
16/09/2023,C010,noc,R5607,148.9,178.4,£28.00,"£4,168.90","₹155,406",BILLED
2023-01-23,C002,Aut ,R1530,107.6,133.8,52.00,"£5,594.12","213,937",credit
"Jun 26, 2023",C001,Ofp,R1078,529.2,613.5,16.00,"8,467.77","347,225",Billed
07/08/2023,C999,soc ,R4568,38.6,49.0,£42.00,"£1,620.93","57,475",Billed
2023.11.19,C008,CLD,R4610,94.6,118.9,48.00,"£4,538.87","INR 191,718",Draft
2023-05-07,C999,Noc ,R5551,51.9,62.5,£28.00,"£1,452.65","55,853",billed
2023-02-10,C004,soc ,R2529,245.3,297.4,42.00,"£10,301.57","363,592",Draft
26/11/2023,C008, HD,R4604,1104.9,1286.1,22.00,"£24,308.27","₹889,062",Draft
2023-03-09,C008,SOC,R4499,37.1,45.3,-,"£1,558.22","₹54,609",credit
2023-12-16,C010,SOC,R5647,14.1,18.2,£42.00,592.76,"21,287",credit
"Jul 18, 2023",C006,OFP,R3633,401.5,457.1,£16.00,"(1,927.11)","₹255,092",Billed
"May 25, 2023",C001,Hd,R1054,797.9,932.2,22.00,"17,554.19","661,520",credit
2023-05-11,C012,cld,R6510,23.7,32.3,£48.00,"£1,137.67","46,486",BILLED
2023-06-27,C002,Noc ,R1588,373.8,440.2,28.00,"£10,465.35","396,678",credit
2023.07.16,C012, HD,R6523,207.2,244.0,£22.00,"GBP 4,557.85","₹170,312",billed
"Nov 23, 2023",C002,cld,R1657,266.4,337.9,48.00,"£12,786.70","520,790",BILLED
2023.11.22,C004,CLD,R2661,523.7,668.0,48.00,"25,138.01","1,002,749",billed
22/11/2023,C005,Dev,R3176,122.0,149.0,45.00,"5,490.90","₹259,918",credit
"Aug 23, 2023",C005,Soc,R3136,145.5,184.1,£42.00,"£6,111.01","₹210,746",Billed
16/04/2023,C003,DEV,R2074,194.7,259.8,45.00,"8,762.94","₹419,176",billed
23/03/2023,C002,Dev,R1555,134.6,168.9,£45.00,"GBP 6,056.26","INR 275,642",billed
2023-01-26,C004,dev ,R2519,189.0,251.3,£45.00,"8,506.77",NA,BILLED
"Mar 12, 2023",C012,Ofp,R6492,null,153.2,£16.00,"2,096.45","₹86,106",Billed
2023-03-16,C003,CLD,R2055,145.4,187.4,£48.00,"£6,979.50","273,921",Credit
21/06/2023,C010,SOC,R5569,20.9,25.4,42.00,877.55,"₹30,855",Draft
17/01/2023,C005,CLD,R3032,97.7,122.2,48.00,"£4,687.52","184,913",draft
13/07/2023,C004,NOC,R2602,252.9,294.4,£28.00,"£7,079.89","INR 271,009",Billed
"Sep 13, 2023",C004,Noc ,R2631,236.6,294.1,£28.00,"£6,625.88","INR 249,623",BILLED
2023-08-23,C007,NOC,R4147,114.0,137.6,28.00,"GBP 3,192.53","₹119,866",BILLED
2023-01-24,C001,DEV,R1007,130.9,178.5,45.00,"5,889.88","₹273,482",BILLED
"Jan 26, 2023",C004,cld,R2517,264.9,328.6,48.00,"£12,716.43","₹536,910",Billed
2023-10-01,C005,dev ,R3162,86.6,111.4,45.00,"£3,898.06","₹184,800",credit
"Sep 27, 2023",C011,ofp ,R6090,215.9,258.2,£16.00,"£3,455.19","136,121",BILLED
"Feb 11, 2023",C002,Ofp,R1543,177.5,203.7,£16.00,"2,840.27","₹115,938",credit
2023.09.21,C002,DEV,R1636,134.9,175.7,£45.00,"£6,070.78","274,533",billed
2023.04.18,C009,NOC,R5027,186.6,218.4,£28.00,"£5,224.28","₹194,544",draft
"Mar 3, 2023",C006,DEV,R3569,109.2,141.3,£45.00,"4,912.40","233,006",BILLED
03/01/2023,C003,Noc ,R2020,260.0,323.3,28.00,"7,281.21","276,843",Draft
2023-08-19,C006,Noc ,R3637,150.0,183.9,£28.00,"£4,199.27","₹159,867",Billed
2023.09.03,C003,SOC,R2142,316.9,401.4,£42.00,"13,309.14","486,302",credit
"Nov 20, 2023",C010,noc,R5626,86.5,109.1,28.00,"£2,423.38","89,054",Billed
2023-03-02,C010,HD,R5524,625.9,771.2,£22.00,"13,770.18","506,803",Credit
2023-09-13,C001,Cld ,R1119,141.3,178.8,-,"£6,782.08",-,billed
2023.08.12,C008,AUT,R4576,22.3,28.4,£52.00,"£1,159.06","₹44,792",credit
2023-04-09,C004,Soc,R2558,219.5,278.1,£42.00,"9,217.76","314,902",BILLED
2023.07.08,C012,Soc,R6529,,11.0,£42.00,£360.26,"₹12,970",Billed
2023-04-12,C002,NOC,R1562,481.8,557.9,£28.00,"(4,047.33)","511,486",BILLED
28/10/2023,C004,NOC,R2645,444.7,526.2,28.00,"£12,452.05","₹469,043",Credit
2023-11-23,C004,NOC,R2658,418.6,499.3,28.00,"£11,719.69","465,377",credit
"Sep 10, 2023",C008,NOC,R4581,410.8,506.5,28.00,"£11,501.56","₹424,142",Credit
09/01/2023,C009, HD,R4986,257.5,297.5,£22.00,"£5,664.19","₹209,661",Draft
"Oct 26, 2023",C003,cld,R2157,500.2,612.2,£48.00,"24,008.30","947,600",Draft
03/06/2023,C002,CLD,R1590,218.2,261.0,£48.00,"£10,474.32","411,914",Credit
01/09/2023,C002,dev ,R1634,116.6,151.8,£45.00,"5,246.61","₹248,512",Billed
2023-03-09,C003,aut,R2061,68.2,85.1,£52.00,"3,546.28","127,118",Credit
2023.12.01,C010,AUT,R5653,11.6,14.8,£52.00,604.17,"22,231",draft
02/06/2023,C009,ofp ,R5066,108.0,126.3,null,"£1,727.76","₹68,398",BILLED
"Nov 6, 2023",C010,hd ,R5624,242.4,286.8,GBP 22.00,"5,333.36","203,496",BILLED
"Sep 13, 2023",C999,Hd,R2628,643.8,799.3,£22.00,"£14,164.03","530,518",credit
2023-04-20,C006,noc,R3577,125.6,150.3,£28.00,"£3,517.36","₹136,552",Draft
2023-10-06,C012,SOC,R6568,15.3,19.4,£42.00,GBP 642.96,"22,916",billed
2023.01.25,C009,Hd,R4984,203.6,235.2,£22.00,"£4,479.23","164,185",draft
2023.06.14,C011,Cld ,R6051,28.9,35.8,£48.00,"£1,388.46","₹55,780",credit
"Sep 14, 2023",C003,Aut ,R2149,228.5,281.7,52.00,"£11,883.22","INR 441,342",credit
2023-05-17,C003,SOC,R2081,196.7,239.6,£42.00,NA,"288,579",billed
"Jun 18, 2023",C009,CLD,R5059,56.6,70.6,48.00,"£2,716.21","INR 105,230",Credit
22/12/2023,C003,soc ,R2182,188.1,237.3,£42.00,"£7,900.23","268,773",draft
24/11/2023,C002,OFP,R1663,500.6,574.5,£16.00,"8,009.16","329,360",Draft
2023-08-15,C001, HD,R1093,563.7,639.4,22.00,"£12,400.41","₹465,075",credit
2023-07-02,C005,noc,R3121,139.1,170.9,£28.00,"3,894.19","₹152,187",Draft
2023.07.13,C999,soc ,R4556,48.1,60.0,42.00,"£2,019.87","72,506",credit
2023-09-21,C002,AUT,R1639,107.9,131.5,£52.00,"5,611.05","₹212,439",Credit
2023-03-28,C010,SOC,R5527,12.6,15.8,£42.00,531.25,"18,938",Credit
2023-03-18,C012,SOC,R6486,14.4,18.4,£42.00,£605.92,"INR 21,002",billed
18/01/2023,C001,AUT,R1011,151.4,201.9,£52.00,"7,870.91","₹282,819",billed
2023-12-15,C008,Soc,R4623,39.4,49.0,GBP 42.00,"1,654.02","₹57,267",BILLED
"Feb 7, 2023",C006,Ofp,R3560,165.4,193.2,£16.00,"£2,646.39","₹106,704",Draft
2023.12.09,C008,Ofp,R4632,193.8,221.6,£16.00,"3,101.09","₹122,450",billed
2023-02-10,C003,NOC,R2034,259.6,310.0,GBP 28.00,"7,268.43","274,866",Credit
04/07/2023,C009,NOC,R5071,156.1,190.0,28.00,"£4,371.65","₹164,253",Credit
2023-08-10,C004,ofp ,R2624,187.9,219.7,£16.00,"GBP 3,006.18","₹117,684",billed
2023-05-08,C003,DEV,R2088,130.6,168.2,£45.00,"£5,876.38","INR 274,188",draft
2023-12-21,C004,Noc ,R2670,250.4,301.1,£28.00,"£7,011.72","₹259,798",credit
2023-01-03,C011,soc ,R5981,36.4,45.9,£42.00,"£1,530.25","53,804",Draft
2023.02.21,C009,cld,R5002,43.2,53.9,£48.00,"2,072.11","83,342",billed
"Apr 19, 2023",C002,AUT,R1568,161.5,211.1,GBP 52.00,"£8,398.70","₹305,736",draft
2023-09-23,C001,OFP,R1126,293.3,340.7,16.00,"4,692.31","190,855",BILLED
2023-09-18,C009,Noc ,R5100,165.6,201.5,£28.00,"4,636.76","₹175,450",BILLED
25/10/2023,C011,cld,R6098,20.5,27.5,48.00,984.25,"₹38,400",draft
2023-04-01,C004,Hd,R2554,1221.0,1389.0,null,"£26,861.05","₹1,023,102",billed
"Jun 15, 2023",C008,Ofp,R4548,115.6,139.2,£16.00,"1,849.73","78,717",credit
23/04/2023,C005,Cld ,R3076,119.6,151.8,48.00,"£5,741.61","₹227,516",credit
2023-03-22,C004,Cld ,R2547,541.2,689.0,48.00,"25,979.81","1,085,457",draft
2023.11.24,C003,NOC,R2169,775.6,923.5,null,"21,715.42","₹816,864",BILLED
2023-02-11,C008,Soc,R4484,138.1,178.0,GBP 42.00,"£5,801.93","₹207,217",BILLED
21/08/2023,C008,dev ,R4573,124.5,158.8,£45.00,"5,601.32","₹262,651",draft
2023-06-16,C003,hd ,R2094,1127.8,1371.4,£22.00,"£24,810.52","902,134",billed
2023-11-15,C001,AUT,R1150,340.9,419.6,£52.00,"£17,725.81","681,969",BILLED
2023-12-08,C003,Soc,R2183,174.3,219.9,£42.00,"(£2,196.74)","256,773",Draft
2023-03-08,C006,Aut ,R3572,28.0,-,£52.00,"1,457.59","INR 54,415",Credit
"Mar 28, 2023",C009,aut,R5020,32.0,40.2,£52.00,null,"₹62,655",billed
2023-11-07,C001,ofp ,R1152,204.6,239.5,£16.00,"£3,274.34","₹132,521",Draft
21/03/2023,C007,OFP,R4086,142.4,157.8,£16.00,"£2,277.90","₹92,360",Billed
"May 2, 2023",C007,HD,R4104,264.6,309.2,£22.00,"£5,821.64","212,547",Draft
2023-03-20,C001,Dev,R1036,210.1,266.5,£45.00,#N/A,"428,104",credit
06/02/2023,C011,Hd,R5992,261.4,303.0,£22.00,#N/A,"₹213,217",draft
18/05/2023,C001,aut,R1065,333.6,413.8,52.00,"£17,349.48","653,651",Credit
2023-02-10,C012,Noc ,R6474,74.5,88.6,£28.00,"£2,085.38","₹78,479",billed
2023-04-16,C005,AUT,R3080,100.3,125.1,£52.00,"£5,216.21","INR 191,883",Billed
"Nov 17, 2023",C001,ofp ,R1151,214.2,250.8,£16.00,"3,427.77","141,385",draft
2023-11-04,C008,Soc,R4608,52.3,65.5,n/a,(659.22),"₹77,821",Credit
2023-01-02,C007,CLD,R4050,69.7,89.6,£48.00,"£3,345.20","134,320",BILLED
2023.11.18,C001,cld,R1146,257.2,332.8,£48.00,"12,345.50","503,381",Draft
"Jun 17, 2023",C010,soc ,R5568,17.2,20.9,GBP 42.00,n/a,"₹25,485",draft
22/05/2023,C010,OFP,R5562,107.0,-,£16.00,"£1,712.60","₹70,931",Draft
2023-09-10,C004,noc,R2629,302.5,375.9,£28.00,"8,469.65","330,406",draft
17/01/2023,C003,Noc ,R2019,236.7,294.3,£28.00,"6,627.36","251,287",Billed
2023-12-25,C004,hd ,R2668,398.5,466.0,22.00,"8,767.27","INR 323,541",Draft
"Jun 14, 2023",C008,hd ,R4536,291.4,341.7,22.00,"(£1,923.18)","₹239,363",draft
2023.07.22,C004,DEV,R2608,213.4,267.7,£45.00,"£9,601.73","₹435,370",Draft
2023-11-23,C010,NOC,R5627,82.1,103.5,£28.00,"£2,298.55","86,473",Credit
2023-05-20,C010,HD,R5548,647.8,737.5,GBP 22.00,"14,251.61","541,108",Credit
2023-11-18,C012,DEV,R6585,14.9,19.6,45.00,670.05,"30,731",credit
21/11/2023,C001,Dev,R1147,144.3,191.2,45.00,"6,493.62","303,929",Billed
"Aug 14, 2023",C002,soc ,R1615,587.1,738.3,42.00,"24,657.31","₹885,034",BILLED
2023-08-11,C010, HD,R5590,292.4,342.3,£22.00,"(£1,930.16)","₹234,359",billed
2023-11-12,C010,hd ,R5623,213.3,252.3,-,"£4,691.60","₹179,561",billed
2023-03-21,C007,dev ,R4080,68.1,89.2,NA,"£3,066.13","INR 142,005",Billed
2023-01-18,C008,cld,R4470,61.3,73.8,£48.00,"GBP 2,943.56","113,554",draft
2023-09-02,C006, HD,R3651,369.1,421.2,£22.00,"8,119.39","INR 304,697",credit
2023-07-26,C010,cld,R5583,18.1,null,48.00,GBP 868.67,"₹35,077",credit
09/07/2023,C999,HD,R1601,372.6,421.5,£22.00,"£8,197.78","₹304,888",Credit
2023-07-13,C010,OFP,R5589,194.9,231.7,16.00,"£3,117.62","₹127,930",Billed
2023-12-05,C009,DEV,R5147,81.8,105.6,£45.00,"3,682.62","168,838",Billed
"Aug 18, 2023",C010,aut,R5601,8.4,10.4,£52.00,£434.79,"₹15,753",credit
2023-10-01,C005,Ofp,R3168,183.1,208.3,16.00,"2,929.32","121,258",billed
2023-04-26,C011,cld,R6024,26.2,32.2,null,"£1,256.41","49,024",billed
"May 12, 2023",C011,cld,R6037,25.6,32.0,£48.00,"£1,227.44","47,626",credit
01/01/2023,C004,AUT,R2520,252.9,316.3,£52.00,error,"₹488,087",credit
"Jun 11, 2023",C004,soc ,R2586,214.4,272.7,GBP 42.00,"9,003.92","INR 310,657",billed
"Jan 15, 2023",C001, HD,R1001,511.9,589.6,22.00,"£11,261.99","425,530",Draft
"Sep 19, 2023",C009,Ofp,R5110,191.1,217.2,GBP 16.00,n/a,"₹125,486",Billed
"Feb 20, 2023",C009,HD,R4995,701.1,824.7,£22.00,error,"₹567,608",BILLED
2023-09-06,C012,Noc ,R6549,65.2,79.6,£28.00,"£1,826.28","₹69,653",Billed
"Jul 4, 2023",C001,Soc,R1081,395.3,505.9,£42.00,"16,603.52","₹585,050",draft
"Jul 21, 2023",C008,soc ,R4555,37.5,46.7,42.00,"1,573.28","54,276",Billed
"Apr 3, 2023",C010,dev ,R5542,15.0,19.5,45.00,676.02,"₹30,850",Billed
2023-10-21,C012,HD,R6562,160.4,180.7,£22.00,"(£1,058.85)","₹131,253",Credit
"Sep 26, 2023",C007,noc,R4161,137.4,167.4,£28.00,"3,848.57","148,604",billed
2023-08-01,C008,AUT,R4575,19.8,25.3,52.00,"£1,031.58","₹37,962",BILLED
2023-02-09,C005,noc,R3043,128.4,149.2,28.00,"£3,596.45","136,186",Billed
2023-09-07,C004,Dev,R2637,241.7,315.7,£45.00,"10,876.60","INR 494,996",credit
2023-04-28,C003,cld,R2070,145.7,181.0,48.00,"£6,993.33","₹280,804",draft
"Sep 13, 2023",C012,Ofp,R6560,123.0,140.4,16.00,"1,967.37","₹80,963",Draft
"Aug 12, 2023",C010,OFP,R5603,114.7,130.6,£16.00,"£1,834.71","₹73,097",credit
"Feb 28, 2023",C009,SOC,R5000,50.3,66.1,42.00,"2,113.37","75,966",draft
2023.06.01,C999,Ofp,R5065,100.3,117.3,£16.00,"1,604.24","65,359",Credit
24/07/2023,C004,aut,R2611,120.5,149.3,52.00,"£6,265.92","INR 241,112",Draft
2023-11-06,C009,aut,R5137,30.1,37.9,52.00,n/a,"57,451",draft
"Sep 11, 2023",C008,aut,R4588,37.9,46.4,£52.00,"£1,968.38","₹72,915",Draft
2023.04.16,C006,NOC,R3576,145.9,174.6,£28.00,"£4,086.08","153,977",draft
01/04/2023,C006,SOC,R3580,47.4,58.7,42.00,"1,990.91","₹68,861",draft
"Aug 12, 2023",C011,CLD,R6075,24.8,32.6,£48.00,"£1,192.43","₹47,997",Billed
2023-01-21,C002,noc,R1520,503.1,602.7,28.00,"14,086.38","₹537,993",BILLED
26/08/2023,C006,AUT,R3647,24.4,30.7,£52.00,"1,271.25","45,182",billed
2023-11-03,C004, HD,R2657,1141.3,1347.1,£22.00,"£25,107.72","₹931,497",Billed
2023-07-24,C009, HD,R5069,242.6,293.7,£22.00,"£5,336.59","₹199,280",Draft
2023-11-03,C010,Cld ,R5631,20.5,26.2,48.00,#N/A,"₹39,651",draft
22/07/2023,C009,OFP,R5079,276.9,309.5,£16.00,"£4,430.71","₹185,650",draft
2023-11-05,C007, HD,R4185,407.2,485.2,£22.00,"£8,958.61","₹357,859",credit
2023-12-19,C008,cld,R4625,73.0,92.4,£48.00,"3,505.62","₹139,627",BILLED
2023-06-28,C011,Noc ,R6045,63.8,76.7,£28.00,"£1,787.40","₹67,062",draft
2023.11.19,C006,DEV,R3681,88.0,115.5,£45.00,"3,959.66","₹180,028",draft
"Apr 25, 2023",C007,Dev,R4095,66.2,83.1,,"£2,977.12","140,504",Draft
15/12/2023,C011,CLD,R6124,45.2,58.1,£48.00,"GBP 2,168.91","₹88,551",Credit
2023-05-20,C005,Noc ,R3086,134.5,167.2,28.00,"£3,766.81","₹143,926",billed
"Nov 7, 2023",C002,Soc,R1656,347.4,413.6,£42.00,"14,589.50","509,681",Draft
"Aug 13, 2023",C001,OFP,R1109,313.4,356.2,16.00,"5,014.19","INR 199,025",Draft
2023-03-28,C010,Aut ,R5534,6.4,8.1,52.00,332.26,"₹12,342",billed
2023-01-15,C010,Noc ,R5496,56.4,72.4,28.00,"£1,578.09","₹59,825",BILLED
2023-01-18,C008,NOC,R4465,122.7,145.2,£28.00,"GBP 3,435.19","INR 132,330",Draft
2023-07-24,C009,noc,R5072,186.2,226.7,£28.00,"£5,213.89","202,282",Credit
2023-05-20,C004,cld,R2572,183.5,NA,48.00,"GBP 8,807.83","₹352,283",Billed
2023.09.14,C005,HD,R3144,536.3,634.5,£22.00,"11,799.05","₹435,789",credit
"Mar 10, 2023",C011,ofp ,R6016,235.3,278.8,£16.00,"£3,765.04","₹157,865",BILLED
2023-08-10,C009,NOC,R5082,105.3,128.0,£28.00,"£2,948.38","114,933",BILLED
17/11/2023,C002,Soc,R1655,410.9,489.2,42.00,"£17,256.41","624,698",credit
2023-05-11,C008,dev ,R4530,127.1,165.1,£45.00,"GBP 5,721.02","₹268,961",Draft
"Oct 10, 2023",C007,Cld ,R4179,100.3,121.1,48.00,"(1,444.28)","190,847",billed
"Feb 7, 2023",C002,Hd,R1534,1389.2,1608.3,£22.00,"30,562.31",NA,Credit
08/10/2023,C011,CLD,R6097,16.9,22.7,£48.00,£810.23,"32,075",Billed
2023-09-27,C012,DEV,R6557,15.1,19.3,£45.00,680.74,"31,523",Credit
2023.12.10,C007,hd ,R4198,892.6,-,22.00,"£19,637.51","718,452",draft
02/05/2023,C002,cld,R1579,213.1,261.9,£48.00,"10,228.38","₹403,487",BILLED
"Nov 16, 2023",C012,dev ,R6586,16.3,21.5,£45.00,732.61,"33,814",billed
"Sep 13, 2023",C007,Ofp,R4171,199.4,229.3,16.00,"3,190.98","₹132,187",credit
2023-09-18,C002,Hd,R1624,505.4,574.2,£22.00,"£11,118.10","410,695",Draft
2023.06.06,C006,cld,R3610,102.9,134.9,48.00,"£4,937.93","200,266",billed
27/06/2023,C007,SOC,R4122,161.8,190.7,£42.00,"£6,794.97","236,431",draft
10/12/2023,C005,cld,R3185,225.0,274.5,£48.00,"10,799.99","426,350",Billed
2023-11-15,C011,Dev,R6113,51.8,65.7,£45.00,"2,331.87","108,272",Draft
2023.03.02,C001,CLD,R1035,408.2,506.4,48.00,"£19,592.92","₹789,317",Billed
2023-03-14,C008,SOC,R4498,42.9,52.4,£42.00,"£1,802.92","INR 63,355",billed
2023-01-22,C008,DEV,R4473,111.6,142.8,£45.00,"£5,020.94","221,429",draft
2023-02-27,C010,hd ,R5507,230.2,266.7,£22.00,"£5,063.66","₹189,635",credit
"Jan 21, 2023",C011,Noc ,R5979,55.3,67.9,£28.00,"1,547.90","INR 59,884",BILLED
2023-10-07,C002,hd ,R1642,1597.7,1914.6,22.00,"£35,149.24","₹1,239,779",Billed
"Dec 9, 2023",C005,NOC,R3183,206.7,252.5,28.00,"5,787.21","232,085",BILLED
2023-08-14,C007,cld,R4150,60.8,76.7,48.00,"GBP 2,916.46","116,408",billed
2023-05-16,C005,Noc ,R3087,129.5,161.0,£28.00,"GBP 3,627.39","₹138,040",draft
2023-02-06,C006,cld,R3557,76.3,97.1,£48.00,"3,662.56","147,884",draft
05/12/2023,C999,soc ,R5646,13.2,17.0,£42.00,£554.80,"₹19,408",Credit
19/12/2023,C001,Noc ,R1159,303.7,362.3,28.00,"£8,503.38","334,712",Billed
"Jun 14, 2023",C007,Aut ,R4127,39.6,49.3,£52.00,"£2,058.22","INR 76,378",billed
01/08/2023,C011,Ofp,R6077,138.6,165.3,£16.00,"£2,217.85","₹93,460",Credit
2023-03-19,C011,Soc,R6013,12.7,15.3,£42.00,£534.09,"₹18,361",billed
23/11/2023,C001,DEV,R1148,186.3,246.9,£45.00,"8,382.60","401,403",credit
2023.05.06,C007,soc ,R4107,88.3,112.7,£42.00,"(£1,113.04)","₹132,035",Billed
03/12/2023,C008,noc,R4620,157.1,187.0,£28.00,"4,399.76","167,694",billed
2023-09-02,C007,Hd,R4158,308.8,364.1,£22.00,"GBP 6,794.21","260,692",Billed
2023.11.05,C006,Noc ,R3675,471.9,561.0,null,"£13,214.35","₹509,510",BILLED
2023-02-12,C005,soc ,R3045,48.5,59.2,£42.00,"2,036.25","70,303",draft
2023-03-21,C012,Hd,R6484,507.8,608.4,null,"£11,172.32",null,BILLED
2023-04-04,C006,NOC,R3578,119.8,143.4,28.00,"3,355.78","₹130,463",credit
2023-08-21,C005,OFP,R3143,NA,291.3,£16.00,"3,972.31","158,998",credit
2023.12.04,C007,soc ,R4200,165.8,213.3,42.00,"£6,962.67","₹247,267",draft
2023.10.11,C002,DEV,R1650,444.6,567.4,£45.00,"£20,007.08","₹935,855",Draft
2023.08.25,C005,dev ,R3140,66.0,82.1,£45.00,"2,968.08","₹139,894",Draft
2023-05-08,C006,dev ,R3600,79.0,100.8,£45.00,"3,554.92","₹166,130",billed
12/10/2023,C009,Cld ,R5117,57.2,71.7,48.00,"£2,746.43","₹111,759",Credit
2023.05.05,C006,Ofp,R3604,182.4,215.6,£16.00,"£2,918.16","INR 124,053",draft
2023-04-18,C005,DEV,R3078,114.7,151.0,45.00,"£5,160.96","INR 234,649",billed
"Feb 27, 2023",C011,NOC,R5993,51.9,64.0,28.00,"1,452.12","58,847",billed
20/04/2023,C008,Aut ,R4519,68.8,85.0,£52.00,"3,579.97","INR 132,001",credit
2023-05-28,C001, HD,R1055,746.0,871.6,£22.00,"GBP 16,412.51","621,132",billed
"Oct 18, 2023",C006,Cld ,R3667,78.4,97.7,48.00,"GBP 3,761.01","154,441",billed
2023-02-20,C005,aut,R3051,39.5,48.8,£52.00,"2,054.95","₹75,613",draft
2023.09.05,C009,Soc,R5101,48.8,62.0,GBP 42.00,"2,047.65","₹71,615",billed
2023-09-02,C001,Noc ,R1114,311.6,384.1,£28.00,"£8,723.69","337,193",Credit
2023.09.21,C004,noc,R2630,294.3,365.7,28.00,"£8,239.10","322,104",draft
2023-12-10,C007,CLD,R4201,163.1,207.7,48.00,"£7,827.68","₹308,677",Billed
2023-07-01,C008,ofp ,R4564,380.6,431.4,£16.00,"£6,090.00","₹238,361",Credit
24/01/2023,C007,cld,R4048,71.7,92.3,£48.00,"£3,443.38","₹139,255",Billed
